City ID,base,clouds.all,cod,coord.lat,coord.lon,dt,id,main.feels_like,main.grnd_level,main.humidity,main.pressure,main.sea_level,main.temp,main.temp_max,main.temp_min,name,rain.1h,rain.3h,snow.1h,snow.3h,sys.country,sys.id,sys.sunrise,sys.sunset,sys.type,timezone,visibility,weather,wind.deg,wind.gust,wind.speed
121,model,28,200,43.06,44.74,1580090336,515805,19.85,917.0,69,1027,1027.0,26.56,26.56,26.56,Oktyabrskoye,,,,,RU,,1580098914,1580133907,,10800,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",165.0,,2.71
122,stations,40,200,-20.52,57.52,1580090356,933995,75.78,,78,1011,,74.19,77.0,71.01,Souillac,,,,,MU,2061.0,1580089776,1580136909,1.0,14400,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",160.0,,8.05
123,stations,21,200,78.22,15.64,1580090122,2729907,-4.45,,77,1020,,3.2,3.2,3.2,Longyearbyen,,,,,SJ,1663.0,0,0,1.0,3600,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",,,2.24
124,model,100,200,-17.03,-48.3,1580090356,3455786,70.92,912.0,93,1012,1012.0,67.64,67.64,67.64,Orizona,,0.13,,,BR,,1580029071,1580075589,,-10800,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",318.0,,3.98
125,stations,90,200,29.95,-91.75,1580090356,4328254,51.28,,87,1015,,54.32,57.2,52.0,Iberia,,,,,US,4563.0,1580043624,1580081895,1.0,-21600,6437.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",10.0,,5.82
126,stations,90,200,44.65,-63.57,1580089933,6324729,30.65,,100,999,,38.88,41.0,37.0,Halifax,,,,,CA,822.0,1580038799,1580073191,1.0,-14400,24140.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",230.0,18.34,10.29
127,model,86,200,72.79,-56.15,1580090216,3418910,-25.85,1003.0,94,1003,1003.0,-16.42,-16.42,-16.42,Upernavik,,,,,GL,,0,0,,-10800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",1.0,,4.63
128,stations,90,200,-21.36,55.77,1580090140,935215,67.89,,73,1012,,69.58,75.2,59.0,Saint-Philippe,,,,,RE,2127.0,1580090116,1580137409,1.0,14400,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",40.0,,9.17
129,stations,90,200,66.42,112.4,1580089803,2014624,-33.88,,74,1006,,-25.6,-25.6,-25.6,Udachny,,,,,RU,8846.0,1580089945,1580110394,1.0,32400,10000.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",,,2.24
130,stations,1,200,71.29,-156.79,1580089853,5880054,-36.6,,74,1025,,-23.8,-23.8,-23.8,Barrow,,,,,US,7649.0,1580074177,1580082566,1.0,-32400,9656.0,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",300.0,,10.29
131,model,0,200,21.43,39.83,1580090233,104515,51.42,960.0,26,1019,1019.0,59.25,59.25,59.25,Mecca,,,,,SA,,1580097585,1580137593,,10800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",67.0,,5.84
132,stations,75,200,40.8,-124.16,1580090199,5563397,49.28,,71,1024,,54.32,55.0,53.6,Eureka,,,,,US,3217.0,1580052741,1580088338,1.0,-28800,12874.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",180.0,,6.93
133,model,72,200,-3.33,128.92,1580090357,1651591,89.91,1009.0,73,1010,1010.0,83.53,83.53,83.53,Amahai,,,,,ID,,1580074123,1580118285,,32400,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",207.0,,5.99
134,stations,40,200,63.75,-68.51,1580090024,5983720,-31.7,,61,1018,,-23.4,-23.01,-23.8,Iqaluit,,,,,CA,797.0,1580045413,1580068949,1.0,-18000,24140.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",,,2.24
135,model,100,200,51.23,-58.65,1580090024,6137462,17.53,1009.0,96,1008,1008.0,25.7,25.7,25.7,Saint-Augustin,,,,0.38,CA,,1580038866,1580070762,,-14400,,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",68.0,,6.49
136,model,47,200,26.92,87.92,1580090358,1283334,39.81,818.0,80,1016,1016.0,43.88,43.88,43.88,Ilam,,,,,NP,,1580086576,1580125516,,20700,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",153.0,,2.66
137,stations,40,200,-9.6,-35.96,1580090358,3392126,88.48,,88,1014,,78.8,78.8,78.8,Pilar,,,,,BR,8413.0,1580026761,1580071975,1.0,-10800,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",30.0,,1.12
138,model,0,200,71.69,128.87,1580090046,2015306,-39.75,1004.0,63,1021,1021.0,-31.18,-31.18,-31.18,Tiksi,,,,,RU,,1580093030,1580099402,,32400,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",162.0,,2.64
139,stations,47,200,-22.12,14.28,1580090045,3356832,61.36,,90,1014,,61.0,61.0,61.0,Henties Bay,,,,,NA,2012545.0,1580100005,1580147439,3.0,7200,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",207.0,,3.91
140,stations,29,200,66.04,-17.34,1580090358,2629833,10.42,,68,970,,30.2,30.2,30.2,Husavik,,,,,IS,83.0,1580120742,1580141882,1.0,0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",194.0,,26.4
141,stations,20,200,8.99,-79.52,1580090265,3703443,78.91,,78,1013,,76.33,78.8,73.0,Panama,,,,,PA,7190.0,1580038751,1580080897,1.0,-18000,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",320.0,,8.05
142,model,97,200,-2.02,147.27,1580089898,2092164,90.63,1007.0,71,1008,1008.0,85.3,85.3,85.3,Lorengau,,4.63,,,PG,,1580069825,1580113774,,36000,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",281.0,,8.72
143,stations,40,200,-20.01,57.66,1580089996,934479,75.81,,78,1011,,74.21,77.0,72.0,Grand Gaube,,,,,MU,2061.0,1580089790,1580136828,1.0,14400,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",160.0,,8.05
144,model,0,200,-24.79,-50.01,1580089901,3466704,65.62,904.0,94,1012,1012.0,63.45,63.45,63.45,Castro,,0.13,,,BR,,1580028733,1580076748,,-10800,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",346.0,,3.09
145,stations,0,200,-28.77,114.6,1580089776,2070998,86.32,,48,1009,,86.0,86.0,86.0,Geraldton,,,,,AU,9522.0,1580075230,1580124053,1.0,28800,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",160.0,,8.05
146,stations,75,200,-34.58,150.86,1580090359,6255012,86.11,,65,1014,,82.15,88.0,79.0,Flinders,,,,,AU,9594.0,1580065836,1580116039,1.0,39600,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",100.0,,5.82
147,stations,76,200,-46.19,168.86,1580089785,6201424,60.46,,71,1011,,64.99,64.99,64.99,Mataura,,,,,NZ,2008959.0,1580059728,1580113506,3.0,46800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",220.0,18.01,11.01
148,model,0,200,22.85,82.2,1580090359,1260210,56.75,955.0,43,1016,1016.0,60.12,60.12,60.12,Pasan,,,,,IN,,1580087551,1580127286,,19800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",95.0,,1.21
149,stations,40,200,-24.79,-65.41,1580090122,3838233,71.37,,88,1017,,72.7,78.8,68.0,Salta,,,,,AR,8267.0,1580032431,1580080443,1.0,-10800,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",160.0,,14.99
150,stations,0,200,-33.87,121.9,1580090210,2071860,79.63,,51,1016,,80.6,80.6,80.6,Esperance,,,,,AU,9525.0,1580072880,1580122898,1.0,28800,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",70.0,,8.05
151,model,100,200,69.3,139.9,1580090359,2028164,-36.54,963.0,80,1026,1026.0,-27.96,-27.96,-27.96,Deputatsky,,,,,RU,,1580085994,1580101143,,36000,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",262.0,,2.77
152,model,100,200,-10.07,-78.15,1580090359,3939168,74.97,961.0,77,1018,1018.0,71.55,71.55,71.55,Huarmey,,,,,PE,,1580036849,1580082141,,-18000,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",218.0,,2.51
153,stations,100,200,50.02,6.09,1580090359,2960429,32.77,,93,1012,,40.96,44.01,37.99,Hosingen,,,,,LU,1244.0,1580109411,1580141965,1.0,3600,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",200.0,,10.29
154,stations,75,200,36.37,6.61,1580090172,2501152,39.42,,93,1025,,42.8,42.8,42.8,Constantine,,,,,DZ,1074.0,1580107138,1580143988,1.0,3600,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",224.0,,2.37
155,stations,72,200,40.16,-8.33,1580089921,2738381,47.44,,87,1024,,51.28,54.0,46.99,Lata,,,,,PT,6896.0,1580111220,1580147078,1.0,0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",170.0,,5.82
156,model,1,200,-22.97,-42.03,1580090235,3471451,75.9,1012.0,79,1013,1013.0,75.49,75.49,75.49,Arraial do Cabo,,,,,BR,,1580027000,1580074649,,-10800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",53.0,,11.5
157,stations,49,200,-46.6,168.33,1580090360,2206939,59.16,,71,1011,,64.0,64.0,64.0,Bluff,,,,,NZ,2008959.0,1580059777,1580113711,3.0,46800,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",216.0,18.01,11.01
158,model,100,200,5.1,73.07,1580090360,1337606,85.28,1013.0,75,1013,1013.0,81.14,81.14,81.14,Eydhafushi,,0.13,,,MV,,1580088213,1580131007,,18000,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",83.0,,8.48
159,stations,91,200,-46.13,167.68,1580090360,2180815,59.16,,71,1011,,64.0,64.0,64.0,Tuatapere,,,,,NZ,2008959.0,1580060023,1580113777,3.0,46800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",216.0,18.01,11.01
160,stations,90,200,57.05,-135.33,1580089819,5557293,31.21,,70,993,,42.4,44.6,39.2,Sitka,,,,,US,7795.0,1580058751,1580087690,1.0,-32400,12874.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",110.0,,13.87
161,stations,0,200,36.54,61.16,1580090188,1159716,26.4,,79,1022,,32.0,32.0,32.0,Sarakhs,,,,,IR,7484.0,1580094073,1580130865,1.0,12600,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",210.0,,2.24
162,model,99,200,-15.23,-59.34,1580090360,3453060,80.78,977.0,81,1010,1010.0,75.16,75.16,75.16,Pontes e Lacerda,,,,,BR,,1580031884,1580078076,,-14400,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",355.0,,2.64
163,stations,75,200,-21.15,149.2,1580089851,2159220,83.64,,78,1010,,81.63,82.99,80.6,Mackay,,,,,AU,9498.0,1580067703,1580114970,1.0,36000,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",60.0,,13.87
164,stations,100,200,-37.57,143.85,1580090360,2177091,71.94,,55,1016,,72.52,73.0,72.0,Ballarat,,,,,AU,2003403.0,1580067123,1580118117,3.0,39600,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",154.0,11.01,4.0
165,stations,100,200,56.75,8.42,1580090361,2619624,32.56,,100,1006,,41.0,41.0,41.0,Hurup,,,,,DK,1579.0,1580110498,1580139759,1.0,3600,2900.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",160.0,,11.41
166,stations,90,200,69.45,-133.04,1580089792,6170031,-30.5,,75,1021,,-18.4,-18.4,-18.4,Tuktoyaktuk,,,,,CA,942.0,1580065363,1580079978,1.0,-25200,4828.0,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",30.0,,9.17
167,stations,40,200,-5.2,-35.46,1580090095,3386213,90.09,,88,1013,,80.6,80.6,80.6,Touros,,,,,BR,8452.0,1580027010,1580071486,1.0,-10800,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",190.0,,3.36
168,stations,20,200,51.38,1.39,1580090099,2643044,38.84,,93,1005,,46.53,48.2,44.01,Margate,,,,,GB,1419.0,1580110824,1580142807,1.0,0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",210.0,,11.41
169,model,0,200,24.17,87.78,1580090361,1258581,58.57,1013.0,55,1016,1016.0,63.88,63.88,63.88,Rampur Hat,,,,,IN,,1580086338,1580125820,,19800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",312.0,,8.37
170,model,100,200,3.87,-67.92,1580090361,3671450,84.69,999.0,74,1011,1011.0,78.12,78.12,78.12,Inirida,,,,,CO,,1580035545,1580078534,,-18000,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",51.0,,1.12
171,model,93,200,14.42,78.23,1580090361,1259264,76.41,975.0,46,1015,1015.0,76.1,76.1,76.1,Pulivendla,,,,,IN,,1580087748,1580128995,,19800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",178.0,,1.54
172,stations,75,200,3.17,113.03,1580090185,1737486,94.68,,83,1011,,84.13,84.2,84.0,Bintulu,,,,,MY,9365.0,1580078465,1580121571,1.0,28800,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",100.0,,3.36
173,model,100,200,11.28,-15.83,1580090024,2374583,74.44,1011.0,43,1011,1011.0,79.81,79.81,79.81,Bubaque,,,,,GW,,1580110057,1580151841,,0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",27.0,,12.44
174,stations,99,200,30.01,31.21,1580090361,360995,37.96,,75,1025,,46.22,46.4,46.0,Giza,,,,,EG,2514.0,1580100503,1580138813,1.0,7200,6000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",70.0,,10.29
175,model,100,200,40.44,113.15,1580090362,2037391,15.67,866.0,61,1027,1027.0,22.57,22.57,22.57,Fengzhen,,,,,CN,,1580082119,1580117859,,28800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",321.0,,2.1
176,model,100,200,-0.36,42.55,1580090362,55671,86.94,1011.0,90,1012,1012.0,80.08,80.08,80.08,Kismayo,,,,,SO,,1580095097,1580138775,,10800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",79.0,,8.21
177,stations,0,200,18.23,-72.53,1580090362,3723779,81.79,,78,1015,,77.0,77.0,77.0,Jacmel,,,,,HT,7213.0,1580037868,1580078424,1.0,-18000,9000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",280.0,,4.7
178,model,39,200,52.59,34.28,1580090362,546633,20.34,994.0,95,1017,1017.0,28.9,28.9,28.9,Kokorevka,,,,,RU,,1580103210,1580134632,,10800,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",257.0,,7.81
179,model,1,200,26.54,-77.06,1580090362,3571913,67.35,1017.0,50,1017,1017.0,69.98,69.98,69.98,Marsh Harbour,,,,,BS,,1580039743,1580078723,,-18000,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",299.0,,5.06
180,stations,100,200,56.7,8.21,1580090362,2611738,36.0,,97,1005,,41.0,41.0,41.0,Thyboron,,,,,DK,2018356.0,1580110533,1580139824,3.0,3600,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",177.0,11.99,5.01
181,stations,40,200,37.77,-25.7,1580090362,3373329,57.0,,82,1020,,62.6,62.6,62.6,Arrifes,,,,,PT,6899.0,1580115066,1580151571,1.0,-3600,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",230.0,,13.87
182,stations,40,200,36.21,-115.07,1580090363,5513343,51.67,,36,1016,,59.13,62.6,55.0,Sunrise Manor,,,,,US,3527.0,1580049946,1580086769,1.0,-28800,16093.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",210.0,13.87,6.93
183,model,91,200,4.14,96.13,1580089953,1214488,89.4,1010.0,82,1011,1011.0,81.61,81.61,81.61,Meulaboh,,,,,ID,,1580082600,1580125550,,25200,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",59.0,,5.12
184,stations,90,200,31.42,130.32,1580089906,1859964,49.15,,87,1005,,56.21,57.2,55.0,Kaseda,,,,,JP,7990.0,1580076878,1580114858,1.0,32400,5000.0,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09d'}, {'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",60.0,,13.87
185,model,100,200,-10.9,38.5,1580090363,877597,77.94,978.0,93,1013,1013.0,72.27,72.27,72.27,Nangomba,,,,,TZ,,1580095201,1580140616,,10800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",10.0,,3.6
186,stations,18,200,-33.59,26.89,1580089813,964432,61.9,,78,1020,,62.01,62.01,62.01,Port Alfred,,,,,ZA,2011314.0,1580095733,1580145657,3.0,7200,,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",283.0,8.01,3.0
187,stations,100,200,-36.77,144.28,1580090363,2176187,98.53,,49,1011,,91.99,91.99,91.99,Bendigo,,,,,AU,2007489.0,1580067129,1580117905,3.0,39600,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",225.0,4.0,1.99
188,model,100,200,22.68,-3.98,1580090160,2450173,62.85,997.0,24,1018,1018.0,69.62,69.62,69.62,Taoudenni,,,,,ML,,1580108214,1580147995,,0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",14.0,,5.46
189,stations,90,200,32.35,-85.2,1580089997,4047434,45.16,,57,1017,,50.0,50.0,50.0,Russell,,,,,US,5359.0,1580042319,1580080056,1.0,-21600,16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",198.0,,3.18
190,stations,5,200,55.74,-97.86,1580090136,6165406,-11.15,,83,1021,,-4.0,-4.0,-4.0,Thompson,,,,,CA,935.0,1580049385,1580079067,1.0,-21600,24140.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",82.0,,0.98
191,model,86,200,68.75,161.3,1580089821,2126199,-31.58,1025.0,87,1027,1027.0,-23.78,-23.78,-23.78,Cherskiy,,,,,RU,,1580080260,1580096603,,39600,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",334.0,,1.48
192,stations,75,200,13.22,-59.52,1580090364,3374083,81.97,,78,1015,,78.8,78.8,78.8,Bathsheba,,,,,BB,8772.0,1580034307,1580075739,1.0,-14400,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",120.0,,9.17
193,model,82,200,55.93,158.7,1580090364,2125711,8.24,886.0,92,1007,1007.0,14.99,14.99,14.99,Esso,,,,,RU,,1580074236,1580103875,,43200,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",59.0,,2.1
194,model,100,200,9.51,-7.57,1580090364,2283016,61.84,963.0,13,1013,1013.0,67.8,67.8,67.8,Odienne,,,,,CI,,1580107928,1580150005,,0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",81.0,,0.96
195,stations,90,200,32.33,-117.03,1580090293,3988392,52.59,,76,1020,,56.14,60.8,53.01,Rosarito,,,,,MX,5796.0,1580049953,1580087702,1.0,-28800,16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",290.0,,5.82
196,stations,34,200,29.56,34.95,1580090364,295277,38.41,,49,1026,,46.4,46.4,46.4,Eilat,,,,,IL,7521.0,1580099558,1580137962,1.0,7200,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",360.0,,6.93
197,model,6,200,-34.48,-54.33,1580090365,3440777,68.58,996.0,97,1008,1008.0,64.92,64.92,64.92,Rocha,,,,,UY,,1580028668,1580078887,,-10800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",63.0,,2.19
198,stations,40,200,30.42,103.46,1580090365,1803365,37.9,,87,1021,,42.8,42.8,42.8,Linqiong,,,,,CN,9674.0,1580083213,1580121418,1.0,28800,10000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",360.0,,4.47
199,stations,90,200,46.68,-68.02,1580090365,4975966,26.92,,96,997,,33.13,33.8,30.99,Presque Isle,0.25,,,,US,5397.0,1580040214,1580073912,1.0,-18000,12874.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",300.0,,4.7
200,model,78,200,65.85,44.24,1580090365,527321,-16.28,1004.0,94,1007,1007.0,-5.82,-5.82,-5.82,Mezen,,,,,RU,,1580105871,1580127190,,10800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",8.0,,6.91
201,stations,40,200,59.7,30.79,1580090189,546105,17.17,,68,1011,,27.37,28.4,25.0,Nikolskoye,,,,,RU,8926.0,1580106103,1580133415,1.0,10800,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",60.0,,8.95
202,model,93,200,-14.54,40.67,1580090365,1035025,79.18,999.0,96,1012,1012.0,72.9,72.9,72.9,Nacala,,,,,MZ,,1580094366,1580140409,,7200,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",299.0,,3.94
203,stations,75,200,-41.87,-73.82,1580090182,3899695,52.84,,82,1022,,55.4,55.4,55.4,Ancud,,,,,CL,8512.0,1580032295,1580084616,1.0,-10800,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",140.0,,4.7
204,model,0,200,18.42,84.05,1580090365,1261853,73.69,1009.0,56,1015,1015.0,74.07,74.07,74.07,Narasannapeta,,,,,IN,,1580086701,1580127248,,19800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",336.0,,4.81
205,model,0,200,11.67,92.75,1580090365,1259385,75.18,1013.0,63,1013,1013.0,77.5,77.5,77.5,Port Blair,,,,,IN,,1580084031,1580125741,,19800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",7.0,,12.68
206,stations,6,200,30.85,-116.07,1580090366,3979216,32.58,,51,728,,37.99,37.99,37.99,Camalu,,,,,MX,2007644.0,1580049557,1580087637,3.0,-28800,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",223.0,8.99,1.01
207,model,100,200,-9.88,-56.09,1580090366,6316343,80.94,978.0,95,1011,1011.0,73.53,73.53,73.53,Alta Floresta,,2.94,,,BR,,1580031569,1580076830,,-14400,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",31.0,,2.24
208,model,100,200,7.42,81.82,1580090366,1242110,79.36,1014.0,65,1014,1014.0,79.77,79.77,79.77,Kalmunai,,,,,LK,,1580086302,1580128717,,19800,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",39.0,,11.65
209,stations,75,200,35.73,140.83,1580089849,2112802,37.06,,70,1027,,42.33,43.0,41.0,Hasaki,,,,,JP,7955.0,1580074859,1580111831,1.0,32400,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",320.0,,3.36
210,model,57,200,5.4,125.46,1580090366,1687186,89.1,1009.0,73,1010,1010.0,83.14,83.14,83.14,Sarangani,,,,,PH,,1580075663,1580118406,,28800,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",84.0,,6.33
211,stations,40,200,22.29,114.16,1580089693,1819729,44.37,,66,1019,,53.31,55.0,51.8,Hong Kong,,,,,HK,9154.0,1580079829,1580119665,1.0,28800,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",10.0,,12.75
212,stations,40,200,-8.51,-35.38,1580090366,3390326,91.9,,74,1014,,84.2,84.2,84.2,Ribeirao,,,,,BR,8426.0,1580026714,1580071743,1.0,-10800,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",60.0,,4.7
213,stations,75,200,35.13,140.3,1580090366,2112309,37.31,,67,1028,,44.46,46.0,43.0,Katsuura,,,,,JP,8074.0,1580074913,1580112031,1.0,32400,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",20.0,,6.93
214,stations,0,200,35.17,-2.93,1580090262,2541479,51.31,,76,1026,,52.9,53.6,52.0,Nador,,,,,MA,2380.0,1580109279,1580146426,1.0,3600,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",213.0,,0.96
215,stations,90,200,36.08,-87.39,1580090367,4618057,39.54,,81,1014,,45.1,46.99,42.8,Dickson,,,,,US,4810.0,1580043289,1580080137,1.0,-21600,16093.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",230.0,,5.82
216,stations,96,200,46.92,3.33,1580090367,2990473,37.4,,87,1017,,44.6,44.6,44.6,Arrondissement de Nevers,,,,,FR,6529.0,1580109483,1580143218,1.0,3600,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",200.0,,9.17
217,model,52,200,29.02,66.59,1580090367,1175296,26.58,792.0,97,1016,1016.0,32.79,32.79,32.79,Kalat,,,,0.31,PK,,1580091910,1580130421,,18000,,"[{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13n'}]",341.0,,4.68
